time,agentname,agentamount
18.546221,E,810
18.546221,H,0
18.546221,I,374
18.546221,R,986
18.546221,S,7830
18.547988,E,810
18.547988,H,0
18.547988,I,373
18.547988,R,987
18.547988,S,7830
18.548503,E,810
18.548503,H,0
18.548503,I,372
18.548503,R,988
18.548503,S,7830
18.551257,E,811
18.551257,H,0
18.551257,I,372
18.551257,R,988
18.551257,S,7829
18.554315,E,810
18.554315,H,0
18.554315,I,373
18.554315,R,988
18.554315,S,7829
18.555767,E,809
18.555767,H,0
18.555767,I,374
18.555767,R,988
18.555767,S,7829
18.556816,E,810
18.556816,H,0
18.556816,I,374
18.556816,R,988
18.556816,S,7828
18.557392,E,811
18.557392,H,0
18.557392,I,374
18.557392,R,988
18.557392,S,7827
18.560000,E,812
18.560000,H,0
18.560000,I,374
18.560000,R,988
18.560000,S,7826
18.562334,E,811
18.562334,H,0
18.562334,I,375
18.562334,R,988
18.562334,S,7826
18.569025,E,812
18.569025,H,0
18.569025,I,375
18.569025,R,988
18.569025,S,7825
18.569272,E,811
18.569272,H,0
18.569272,I,376
18.569272,R,988
18.569272,S,7825
18.570953,E,810
18.570953,H,0
18.570953,I,377
18.570953,R,988
18.570953,S,7825
18.571484,E,810
18.571484,H,0
18.571484,I,376
18.571484,R,989
18.571484,S,7825
18.571767,E,810
18.571767,H,0
18.571767,I,375
18.571767,R,990
18.571767,S,7825
18.575264,E,810
18.575264,H,0
18.575264,I,374
18.575264,R,991
18.575264,S,7825
18.580179,E,811
18.580179,H,0
18.580179,I,374
18.580179,R,991
18.580179,S,7824
18.583577,E,811
18.583577,H,0
18.583577,I,373
18.583577,R,992
18.583577,S,7824
18.583925,E,810
18.583925,H,0
18.583925,I,374
18.583925,R,992
18.583925,S,7824
18.584210,E,811
18.584210,H,0
18.584210,I,374
18.584210,R,992
18.584210,S,7823
18.589809,E,810
18.589809,H,0
18.589809,I,375
18.589809,R,992
18.589809,S,7823
18.597647,E,809
18.597647,H,0
18.597647,I,376
18.597647,R,992
18.597647,S,7823
18.597711,E,808
18.597711,H,0
18.597711,I,377
18.597711,R,992
18.597711,S,7823
18.602412,E,809
18.602412,H,0
18.602412,I,377
18.602412,R,992
18.602412,S,7822
18.603926,E,810
18.603926,H,0
18.603926,I,377
18.603926,R,992
18.603926,S,7821
18.604630,E,811
18.604630,H,0
18.604630,I,377
18.604630,R,992
18.604630,S,7820
18.609026,E,812
18.609026,H,0
18.609026,I,377
18.609026,R,992
18.609026,S,7819
18.609686,E,811
18.609686,H,0
18.609686,I,378
18.609686,R,992
18.609686,S,7819
18.609960,E,810
18.609960,H,0
18.609960,I,379
18.609960,R,992
18.609960,S,7819
18.610657,E,811
18.610657,H,0
18.610657,I,379
18.610657,R,992
18.610657,S,7818
18.610689,E,810
18.610689,H,0
18.610689,I,380
18.610689,R,992
18.610689,S,7818
18.610808,E,810
18.610808,H,0
18.610808,I,379
18.610808,R,993
18.610808,S,7818
18.613027,E,810
18.613027,H,0
18.613027,I,378
18.613027,R,994
18.613027,S,7818
18.614932,E,811
18.614932,H,0
18.614932,I,378
18.614932,R,994
18.614932,S,7817
18.615028,E,810
18.615028,H,0
18.615028,I,379
18.615028,R,994
18.615028,S,7817
18.616508,E,811
18.616508,H,0
18.616508,I,379
18.616508,R,994
18.616508,S,7816
18.616511,E,812
18.616511,H,0
18.616511,I,379
18.616511,R,994
18.616511,S,7815
18.617700,E,811
18.617700,H,0
18.617700,I,380
18.617700,R,994
18.617700,S,7815
18.617849,E,810
18.617849,H,0
18.617849,I,381
18.617849,R,994
18.617849,S,7815
18.620950,E,811
18.620950,H,0
18.620950,I,381
18.620950,R,994
18.620950,S,7814
18.621529,E,810
18.621529,H,0
18.621529,I,382
18.621529,R,994
18.621529,S,7814
18.621915,E,809
18.621915,H,0
18.621915,I,383
18.621915,R,994
18.621915,S,7814
18.622491,E,810
18.622491,H,0
18.622491,I,383
18.622491,R,994
18.622491,S,7813
18.624168,E,809
18.624168,H,0
18.624168,I,384
18.624168,R,994
18.624168,S,7813
18.625000,E,810
18.625000,H,0
18.625000,I,384
18.625000,R,994
18.625000,S,7812
18.626435,E,810
18.626435,H,0
18.626435,I,383
18.626435,R,995
18.626435,S,7812
18.629965,E,810
18.629965,H,0
18.629965,I,382
18.629965,R,996
18.629965,S,7812
18.631303,E,811
18.631303,H,0
18.631303,I,382
18.631303,R,996
18.631303,S,7811
18.631383,E,812
18.631383,H,0
18.631383,I,382
18.631383,R,996
18.631383,S,7810
18.631729,E,812
18.631729,H,0
18.631729,I,381
18.631729,R,997
18.631729,S,7810
18.641288,E,811
18.641288,H,0
18.641288,I,382
18.641288,R,997
18.641288,S,7810
18.641908,E,811
18.641908,H,0
18.641908,I,381
18.641908,R,998
18.641908,S,7810
18.642483,E,811
18.642483,H,0
18.642483,I,380
18.642483,R,999
18.642483,S,7810
18.643856,E,811
18.643856,H,0
18.643856,I,379
18.643856,R,1000
18.643856,S,7810
18.646781,E,810
18.646781,H,0
18.646781,I,380
18.646781,R,1000
18.646781,S,7810
18.646848,E,811
18.646848,H,0
18.646848,I,380
18.646848,R,1000
18.646848,S,7809
18.647687,E,812
18.647687,H,0
18.647687,I,380
18.647687,R,1000
18.647687,S,7808
18.647923,E,812
18.647923,H,0
18.647923,I,379
18.647923,R,1001
18.647923,S,7808
18.648284,E,811
18.648284,H,0
18.648284,I,380
18.648284,R,1001
18.648284,S,7808
18.649124,E,810
18.649124,H,0
18.649124,I,381
18.649124,R,1001
18.649124,S,7808
18.659551,E,811
18.659551,H,0
18.659551,I,381
18.659551,R,1001
18.659551,S,7807
18.660418,E,811
18.660418,H,0
18.660418,I,380
18.660418,R,1002
18.660418,S,7807
18.661356,E,810
18.661356,H,0
18.661356,I,381
18.661356,R,1002
18.661356,S,7807
18.665515,E,809
18.665515,H,0
18.665515,I,382
18.665515,R,1002
18.665515,S,7807
18.666611,E,810
18.666611,H,0
18.666611,I,382
18.666611,R,1002
18.666611,S,7806
18.666686,E,810
18.666686,H,0
18.666686,I,381
18.666686,R,1003
18.666686,S,7806
18.667278,E,811
18.667278,H,0
18.667278,I,381
18.667278,R,1003
18.667278,S,7805
18.667959,E,810
18.667959,H,0
18.667959,I,382
18.667959,R,1003
18.667959,S,7805
18.668773,E,811
18.668773,H,0
18.668773,I,382
18.668773,R,1003
18.668773,S,7804
18.669412,E,811
18.669412,H,0
18.669412,I,381
18.669412,R,1004
18.669412,S,7804
18.671125,E,811
18.671125,H,0
18.671125,I,380
18.671125,R,1005
18.671125,S,7804
18.673253,E,811
18.673253,H,0
18.673253,I,379
18.673253,R,1006
18.673253,S,7804
18.673338,E,812
18.673338,H,0
18.673338,I,379
18.673338,R,1006
18.673338,S,7803
18.673787,E,812
18.673787,H,0
18.673787,I,378
18.673787,R,1007
18.673787,S,7803
18.674476,E,813
18.674476,H,0
18.674476,I,378
18.674476,R,1007
18.674476,S,7802
18.677123,E,814
18.677123,H,0
18.677123,I,378
18.677123,R,1007
18.677123,S,7801
18.677227,E,813
18.677227,H,0
18.677227,I,379
18.677227,R,1007
18.677227,S,7801
18.679558,E,813
18.679558,H,0
18.679558,I,378
18.679558,R,1008
18.679558,S,7801
18.680555,E,812
18.680555,H,0
18.680555,I,379
18.680555,R,1008
18.680555,S,7801
18.681793,E,811
18.681793,H,0
18.681793,I,380
18.681793,R,1008
18.681793,S,7801
18.685565,E,810
18.685565,H,0
18.685565,I,381
18.685565,R,1008
18.685565,S,7801
18.686355,E,809
18.686355,H,0
18.686355,I,382
18.686355,R,1008
18.686355,S,7801
18.689111,E,810
18.689111,H,0
18.689111,I,382
18.689111,R,1008
18.689111,S,7800
18.689695,E,811
18.689695,H,0
18.689695,I,382
18.689695,R,1008
18.689695,S,7799
18.693477,E,811
18.693477,H,0
18.693477,I,381
18.693477,R,1009
18.693477,S,7799
18.694324,E,812
18.694324,H,0
18.694324,I,381
18.694324,R,1009
18.694324,S,7798
18.694422,E,812
18.694422,H,0
18.694422,I,380
18.694422,R,1010
18.694422,S,7798
18.709152,E,812
18.709152,H,0
18.709152,I,379
18.709152,R,1011
18.709152,S,7798
18.712389,E,812
18.712389,H,0
18.712389,I,378
18.712389,R,1012
18.712389,S,7798
18.712912,E,812
18.712912,H,0
18.712912,I,377
18.712912,R,1013
18.712912,S,7798
18.714102,E,813
18.714102,H,0
18.714102,I,377
18.714102,R,1013
18.714102,S,7797
18.716969,E,813
18.716969,H,0
18.716969,I,376
18.716969,R,1014
18.716969,S,7797
18.719748,E,813
18.719748,H,0
18.719748,I,375
18.719748,R,1015
18.719748,S,7797
18.721727,E,814
18.721727,H,0
18.721727,I,375
18.721727,R,1015
18.721727,S,7796
18.724062,E,814
18.724062,H,0
18.724062,I,374
18.724062,R,1016
18.724062,S,7796
18.724731,E,813
18.724731,H,0
18.724731,I,375
18.724731,R,1016
18.724731,S,7796
18.724812,E,813
18.724812,H,0
18.724812,I,374
18.724812,R,1017
18.724812,S,7796
18.725239,E,812
18.725239,H,0
18.725239,I,375
18.725239,R,1017
18.725239,S,7796
18.725978,E,813
18.725978,H,0
18.725978,I,375
18.725978,R,1017
18.725978,S,7795
18.729080,E,814
18.729080,H,0
18.729080,I,375
18.729080,R,1017
18.729080,S,7794
18.730141,E,814
18.730141,H,0
18.730141,I,374
18.730141,R,1018
18.730141,S,7794
18.730430,E,815
18.730430,H,0
18.730430,I,374
18.730430,R,1018
18.730430,S,7793
18.734686,E,816
18.734686,H,0
18.734686,I,374
18.734686,R,1018
18.734686,S,7792
18.735790,E,816
18.735790,H,0
18.735790,I,373
18.735790,R,1019
18.735790,S,7792
18.736007,E,815
18.736007,H,0
18.736007,I,374
18.736007,R,1019
18.736007,S,7792
18.739412,E,814
18.739412,H,0
18.739412,I,375
18.739412,R,1019
18.739412,S,7792
18.743067,E,813
18.743067,H,0
18.743067,I,376
18.743067,R,1019
18.743067,S,7792
18.743746,E,813
18.743746,H,0
18.743746,I,375
18.743746,R,1020
18.743746,S,7792
18.748537,E,814
18.748537,H,0
18.748537,I,375
18.748537,R,1020
18.748537,S,7791
18.750571,E,814
18.750571,H,0
18.750571,I,374
18.750571,R,1021
18.750571,S,7791
18.753444,E,814
18.753444,H,0
18.753444,I,373
18.753444,R,1022
18.753444,S,7791
18.756693,E,813
18.756693,H,0
18.756693,I,374
18.756693,R,1022
18.756693,S,7791
18.762614,E,813
18.762614,H,0
18.762614,I,373
18.762614,R,1023
18.762614,S,7791
18.764742,E,812
18.764742,H,0
18.764742,I,374
18.764742,R,1023
18.764742,S,7791
18.767196,E,812
18.767196,H,0
18.767196,I,373
18.767196,R,1024
18.767196,S,7791
18.767239,E,813
18.767239,H,0
18.767239,I,373
18.767239,R,1024
18.767239,S,7790
18.767459,E,814
18.767459,H,0
18.767459,I,373
18.767459,R,1024
18.767459,S,7789
18.768707,E,814
18.768707,H,0
18.768707,I,372
18.768707,R,1025
18.768707,S,7789
18.771104,E,813
18.771104,H,0
18.771104,I,373
18.771104,R,1025
18.771104,S,7789
18.774333,E,814
18.774333,H,0
18.774333,I,373
18.774333,R,1025
18.774333,S,7788
18.775116,E,815
18.775116,H,0
18.775116,I,373
18.775116,R,1025
18.775116,S,7787
18.775481,E,816
18.775481,H,0
18.775481,I,373
18.775481,R,1025
18.775481,S,7786
18.775688,E,816
18.775688,H,0
18.775688,I,372
18.775688,R,1026
18.775688,S,7786
18.781625,E,815
18.781625,H,0
18.781625,I,373
18.781625,R,1026
18.781625,S,7786
18.781826,E,814
18.781826,H,0
18.781826,I,374
18.781826,R,1026
18.781826,S,7786
18.782438,E,813
18.782438,H,0
18.782438,I,375
18.782438,R,1026
18.782438,S,7786
18.784327,E,812
18.784327,H,0
18.784327,I,376
18.784327,R,1026
18.784327,S,7786
18.785068,E,811
18.785068,H,0
18.785068,I,377
18.785068,R,1026
18.785068,S,7786
18.785306,E,812
18.785306,H,0
18.785306,I,377
18.785306,R,1026
18.785306,S,7785
18.785891,E,813
18.785891,H,0
18.785891,I,377
18.785891,R,1026
18.785891,S,7784
18.788927,E,812
18.788927,H,0
18.788927,I,378
18.788927,R,1026
18.788927,S,7784
18.789659,E,812
18.789659,H,0
18.789659,I,377
18.789659,R,1027
18.789659,S,7784
18.791701,E,813
18.791701,H,0
18.791701,I,377
18.791701,R,1027
18.791701,S,7783
18.792959,E,814
18.792959,H,0
18.792959,I,377
18.792959,R,1027
18.792959,S,7782
18.795594,E,815
18.795594,H,0
18.795594,I,377
18.795594,R,1027
18.795594,S,7781
18.796732,E,815
18.796732,H,0
18.796732,I,376
18.796732,R,1028
18.796732,S,7781
18.799591,E,815
18.799591,H,0
18.799591,I,375
18.799591,R,1029
18.799591,S,7781
18.799634,E,815
18.799634,H,0
18.799634,I,374
18.799634,R,1030
18.799634,S,7781
18.800625,E,814
18.800625,H,0
18.800625,I,375
18.800625,R,1030
18.800625,S,7781
18.801174,E,815
18.801174,H,0
18.801174,I,375
18.801174,R,1030
18.801174,S,7780
18.803227,E,816
18.803227,H,0
18.803227,I,375
18.803227,R,1030
18.803227,S,7779
18.804231,E,817
18.804231,H,0
18.804231,I,375
18.804231,R,1030
18.804231,S,7778
18.805796,E,816
18.805796,H,0
18.805796,I,376
18.805796,R,1030
18.805796,S,7778
18.806376,E,816
18.806376,H,0
18.806376,I,375
18.806376,R,1031
18.806376,S,7778
18.811350,E,817
18.811350,H,0
18.811350,I,375
18.811350,R,1031
18.811350,S,7777
18.811573,E,817
18.811573,H,0
18.811573,I,374
18.811573,R,1032
18.811573,S,7777
18.811915,E,818
18.811915,H,0
18.811915,I,374
18.811915,R,1032
18.811915,S,7776
18.817326,E,818
18.817326,H,0
18.817326,I,373
18.817326,R,1033
18.817326,S,7776
18.819627,E,818
18.819627,H,0
18.819627,I,372
18.819627,R,1034
18.819627,S,7776
18.820611,E,817
18.820611,H,0
18.820611,I,373
18.820611,R,1034
18.820611,S,7776
18.822525,E,818
18.822525,H,0
18.822525,I,373
18.822525,R,1034
18.822525,S,7775
18.826358,E,818
18.826358,H,0
18.826358,I,372
18.826358,R,1035
18.826358,S,7775
18.827386,E,819
18.827386,H,0
18.827386,I,372
18.827386,R,1035
18.827386,S,7774
18.833225,E,819
18.833225,H,0
18.833225,I,371
18.833225,R,1036
18.833225,S,7774
18.835660,E,818
18.835660,H,0
18.835660,I,372
18.835660,R,1036
18.835660,S,7774
18.836571,E,817
18.836571,H,0
18.836571,I,373
18.836571,R,1036
18.836571,S,7774
18.837753,E,818
18.837753,H,0
18.837753,I,373
18.837753,R,1036
18.837753,S,7773
18.837837,E,817
18.837837,H,0
18.837837,I,374
18.837837,R,1036
18.837837,S,7773
18.841632,E,816
18.841632,H,0
18.841632,I,375
18.841632,R,1036
18.841632,S,7773
18.842353,E,816
18.842353,H,0
18.842353,I,374
18.842353,R,1037
18.842353,S,7773
18.846484,E,817
18.846484,H,0
18.846484,I,374
18.846484,R,1037
18.846484,S,7772
18.847273,E,816
18.847273,H,0
18.847273,I,375
18.847273,R,1037
18.847273,S,7772
18.848879,E,817
18.848879,H,0
18.848879,I,375
18.848879,R,1037
18.848879,S,7771
18.854879,E,817
18.854879,H,0
18.854879,I,374
18.854879,R,1038
18.854879,S,7771
18.855071,E,818
18.855071,H,0
18.855071,I,374
18.855071,R,1038
18.855071,S,7770
18.856966,E,819
18.856966,H,0
18.856966,I,374
18.856966,R,1038
18.856966,S,7769
18.857895,E,820
18.857895,H,0
18.857895,I,374
18.857895,R,1038
18.857895,S,7768
18.859188,E,819
18.859188,H,0
18.859188,I,375
18.859188,R,1038
18.859188,S,7768
18.860837,E,818
18.860837,H,0
18.860837,I,376
18.860837,R,1038
18.860837,S,7768
18.863554,E,817
18.863554,H,0
18.863554,I,377
18.863554,R,1038
18.863554,S,7768
18.864988,E,818
18.864988,H,0
18.864988,I,377
18.864988,R,1038
18.864988,S,7767
18.865418,E,818
18.865418,H,0
18.865418,I,376
18.865418,R,1039
18.865418,S,7767
18.866053,E,818
18.866053,H,0
18.866053,I,375
18.866053,R,1040
18.866053,S,7767
18.866833,E,817
18.866833,H,0
18.866833,I,376
18.866833,R,1040
18.866833,S,7767
18.868160,E,816
18.868160,H,0
18.868160,I,377
18.868160,R,1040
18.868160,S,7767
18.874174,E,817
18.874174,H,0
18.874174,I,377
18.874174,R,1040
18.874174,S,7766
18.874697,E,817
18.874697,H,0
18.874697,I,376
18.874697,R,1041
18.874697,S,7766
18.882842,E,817
18.882842,H,0
18.882842,I,375
18.882842,R,1042
18.882842,S,7766
18.885382,E,817
18.885382,H,0
18.885382,I,374
18.885382,R,1043
18.885382,S,7766
18.887083,E,816
18.887083,H,0
18.887083,I,375
18.887083,R,1043
18.887083,S,7766
18.892489,E,815
18.892489,H,0
18.892489,I,376
18.892489,R,1043
18.892489,S,7766
18.893690,E,816
18.893690,H,0
18.893690,I,376
18.893690,R,1043
18.893690,S,7765
18.896847,E,816
18.896847,H,0
18.896847,I,375
18.896847,R,1044
18.896847,S,7765
18.900520,E,817
18.900520,H,0
18.900520,I,375
18.900520,R,1044
18.900520,S,7764
18.902914,E,818
18.902914,H,0
18.902914,I,375
18.902914,R,1044
18.902914,S,7763
18.903890,E,818
18.903890,H,0
18.903890,I,374
18.903890,R,1045
18.903890,S,7763
18.908058,E,817
18.908058,H,0
18.908058,I,375
18.908058,R,1045
18.908058,S,7763
18.908460,E,816
18.908460,H,0
18.908460,I,376
18.908460,R,1045
18.908460,S,7763
18.909987,E,817
18.909987,H,0
18.909987,I,376
18.909987,R,1045
18.909987,S,7762
18.910065,E,818
18.910065,H,0
18.910065,I,376
18.910065,R,1045
18.910065,S,7761
18.910969,E,819
18.910969,H,0
18.910969,I,376
18.910969,R,1045
18.910969,S,7760
18.911950,E,820
18.911950,H,0
18.911950,I,376
18.911950,R,1045
18.911950,S,7759
18.912734,E,821
18.912734,H,0
18.912734,I,376
18.912734,R,1045
18.912734,S,7758
18.916732,E,822
18.916732,H,0
18.916732,I,376
18.916732,R,1045
18.916732,S,7757
18.918372,E,822
18.918372,H,0
18.918372,I,375
18.918372,R,1046
18.918372,S,7757
18.918530,E,822
18.918530,H,0
18.918530,I,374
18.918530,R,1047
18.918530,S,7757
18.919236,E,822
18.919236,H,0
18.919236,I,373
18.919236,R,1048
18.919236,S,7757
18.920126,E,823
18.920126,H,0
18.920126,I,373
18.920126,R,1048
18.920126,S,7756
18.920267,E,824
18.920267,H,0
18.920267,I,373
18.920267,R,1048
18.920267,S,7755
18.921228,E,824
18.921228,H,0
18.921228,I,372
18.921228,R,1049
18.921228,S,7755
18.922108,E,825
18.922108,H,0
18.922108,I,372
18.922108,R,1049
18.922108,S,7754
18.923556,E,825
18.923556,H,0
18.923556,I,371
18.923556,R,1050
18.923556,S,7754
18.926041,E,826
18.926041,H,0
18.926041,I,371
18.926041,R,1050
18.926041,S,7753
18.931702,E,826
18.931702,H,0
18.931702,I,370
18.931702,R,1051
18.931702,S,7753
18.934307,E,825
18.934307,H,0
18.934307,I,371
18.934307,R,1051
18.934307,S,7753
18.935926,E,824
18.935926,H,0
18.935926,I,372
18.935926,R,1051
18.935926,S,7753
18.937129,E,823
18.937129,H,0
18.937129,I,373
18.937129,R,1051
18.937129,S,7753
18.937318,E,824
18.937318,H,0
18.937318,I,373
18.937318,R,1051
18.937318,S,7752
18.937617,E,825
18.937617,H,0
18.937617,I,373
18.937617,R,1051
18.937617,S,7751
18.939995,E,826
18.939995,H,0
18.939995,I,373
18.939995,R,1051
18.939995,S,7750
18.942807,E,825
18.942807,H,0
18.942807,I,374
18.942807,R,1051
18.942807,S,7750
18.948824,E,825
18.948824,H,0
18.948824,I,373
18.948824,R,1052
18.948824,S,7750
18.948994,E,825
18.948994,H,0
18.948994,I,372
18.948994,R,1053
18.948994,S,7750
18.950745,E,825
18.950745,H,0
18.950745,I,371
18.950745,R,1054
18.950745,S,7750
18.951272,E,826
18.951272,H,0
18.951272,I,371
18.951272,R,1054
18.951272,S,7749
18.953872,E,825
18.953872,H,0
18.953872,I,372
18.953872,R,1054
18.953872,S,7749
18.956838,E,826
18.956838,H,0
18.956838,I,372
18.956838,R,1054
18.956838,S,7748
18.957070,E,826
18.957070,H,0
18.957070,I,371
18.957070,R,1055
18.957070,S,7748
18.958409,E,825
18.958409,H,0
18.958409,I,372
18.958409,R,1055
18.958409,S,7748
18.958537,E,825
18.958537,H,0
18.958537,I,371
18.958537,R,1056
18.958537,S,7748
18.959394,E,826
18.959394,H,0
18.959394,I,371
18.959394,R,1056
18.959394,S,7747
18.960369,E,827
18.960369,H,0
18.960369,I,371
18.960369,R,1056
18.960369,S,7746
18.962780,E,828
18.962780,H,0
18.962780,I,371
18.962780,R,1056
18.962780,S,7745
18.963429,E,827
18.963429,H,0
18.963429,I,372
18.963429,R,1056
18.963429,S,7745
18.964258,E,828
18.964258,H,0
18.964258,I,372
18.964258,R,1056
18.964258,S,7744
18.968260,E,827
18.968260,H,0
18.968260,I,373
18.968260,R,1056
18.968260,S,7744
18.969509,E,827
18.969509,H,0
18.969509,I,372
18.969509,R,1057
18.969509,S,7744
18.972319,E,828
18.972319,H,0
18.972319,I,372
18.972319,R,1057
18.972319,S,7743
18.972383,E,829
18.972383,H,0
18.972383,I,372
18.972383,R,1057
18.972383,S,7742
18.978356,E,829
18.978356,H,0
18.978356,I,371
18.978356,R,1058
